epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,431.173,0,119.894,0,0,0,0,0,0,128.603,0,0.000410053,0.000410053,0.000410053
2,1029.8,0,91.0976,0,0,0,0,0,0,100.667,0,0.000810351,0.000810351,0.000810351
3,1624.12,0,69.9247,0,0,0,0,0,0,60.9031,0,0.00119415,0.00119415,0.00119415
4,2213.86,0,50.7056,0,0,0,0,0,0,7471.9,0,0.00117575,0.00117575,0.00117575
